"","site_no","datetime","discharge_mean","gage"
"6003",2089000,1946-08-06,1720,"Goldsboro"
"6004",2089000,1946-08-07,1550,"Goldsboro"
"6005",2089000,1946-08-08,1550,"Goldsboro"
"6006",2089000,1946-08-09,1590,"Goldsboro"
"6007",2089000,1946-08-10,1900,"Goldsboro"
"6008",2089000,1946-08-11,1720,"Goldsboro"
"6009",2089000,1946-08-12,1330,"Goldsboro"
"6010",2089000,1946-08-13,1040,"Goldsboro"
"6011",2089000,1946-08-14,1040,"Goldsboro"
"6012",2089000,1946-08-15,936,"Goldsboro"
"6013",2089000,1946-08-16,802,"Goldsboro"
"6014",2089000,1946-08-17,728,"Goldsboro"
"6015",2089000,1946-08-18,692,"Goldsboro"
"6016",2089000,1946-08-19,674,"Goldsboro"
"6017",2089000,1946-08-20,741,"Goldsboro"
"6018",2089000,1946-08-21,1240,"Goldsboro"
"6019",2089000,1946-08-22,840,"Goldsboro"
"6020",2089000,1946-08-23,840,"Goldsboro"
"6021",2089000,1946-08-24,765,"Goldsboro"
"6022",2089000,1946-08-25,996,"Goldsboro"
"6023",2089000,1946-08-26,1240,"Goldsboro"
"6024",2089000,1946-08-27,1370,"Goldsboro"
"6025",2089000,1946-08-28,1370,"Goldsboro"
"6026",2089000,1946-08-29,1080,"Goldsboro"
"6027",2089000,1946-08-30,956,"Goldsboro"
"6028",2089000,1946-08-31,784,"Goldsboro"
"6029",2089000,1946-09-01,692,"Goldsboro"
"6030",2089000,1946-09-02,621,"Goldsboro"
"6031",2089000,1946-09-03,552,"Goldsboro"
"6032",2089000,1946-09-04,502,"Goldsboro"
"6033",2089000,1946-09-05,470,"Goldsboro"
"6034",2089000,1946-09-06,454,"Goldsboro"
"6035",2089000,1946-09-07,454,"Goldsboro"
"6036",2089000,1946-09-08,502,"Goldsboro"
"6037",2089000,1946-09-09,502,"Goldsboro"
"6038",2089000,1946-09-10,502,"Goldsboro"
"6039",2089000,1946-09-11,586,"Goldsboro"
"6040",2089000,1946-09-12,502,"Goldsboro"
"6041",2089000,1946-09-13,454,"Goldsboro"
"6042",2089000,1946-09-14,536,"Goldsboro"
"6043",2089000,1946-09-15,692,"Goldsboro"
"6044",2089000,1946-09-16,621,"Goldsboro"
"6045",2089000,1946-09-17,569,"Goldsboro"
"6046",2089000,1946-09-18,486,"Goldsboro"
"6047",2089000,1946-09-19,486,"Goldsboro"
"6048",2089000,1946-09-20,700,"Goldsboro"
"6049",2089000,1946-09-21,996,"Goldsboro"
"6050",2089000,1946-09-22,996,"Goldsboro"
"6051",2089000,1946-09-23,1020,"Goldsboro"
"6052",2089000,1946-09-24,917,"Goldsboro"
"6053",2089000,1946-09-25,956,"Goldsboro"
"6054",2089000,1946-09-26,1690,"Goldsboro"
"6055",2089000,1946-09-27,2170,"Goldsboro"
"6056",2089000,1946-09-28,1850,"Goldsboro"
"6057",2089000,1946-09-29,1280,"Goldsboro"
"6058",2089000,1946-09-30,1020,"Goldsboro"
"6059",2089000,1946-10-01,859,"Goldsboro"
"6060",2089000,1946-10-02,802,"Goldsboro"
"6061",2089000,1946-10-03,784,"Goldsboro"
"6062",2089000,1946-10-04,765,"Goldsboro"
"6063",2089000,1946-10-05,621,"Goldsboro"
"6064",2089000,1946-10-06,536,"Goldsboro"
"6065",2089000,1946-10-07,502,"Goldsboro"
"6066",2089000,1946-10-08,486,"Goldsboro"
"6067",2089000,1946-10-09,917,"Goldsboro"
"6068",2089000,1946-10-10,1780,"Goldsboro"
"6069",2089000,1946-10-11,3000,"Goldsboro"
"6070",2089000,1946-10-12,3590,"Goldsboro"
"6071",2089000,1946-10-13,3850,"Goldsboro"
"6072",2089000,1946-10-14,2850,"Goldsboro"
"6073",2089000,1946-10-15,2260,"Goldsboro"
"6074",2089000,1946-10-16,2040,"Goldsboro"
"6075",2089000,1946-10-17,1590,"Goldsboro"
"6076",2089000,1946-10-18,1290,"Goldsboro"
"6077",2089000,1946-10-19,1080,"Goldsboro"
"6078",2089000,1946-10-20,936,"Goldsboro"
"6079",2089000,1946-10-21,840,"Goldsboro"
"6080",2089000,1946-10-22,802,"Goldsboro"
"6081",2089000,1946-10-23,765,"Goldsboro"
"6082",2089000,1946-10-24,765,"Goldsboro"
"6083",2089000,1946-10-25,728,"Goldsboro"
"6084",2089000,1946-10-26,746,"Goldsboro"
"6085",2089000,1946-10-27,840,"Goldsboro"
"6086",2089000,1946-10-28,1240,"Goldsboro"
"6087",2089000,1946-10-29,1720,"Goldsboro"
"6088",2089000,1946-10-30,1670,"Goldsboro"
"6089",2089000,1946-10-31,1550,"Goldsboro"
"6090",2089000,1946-11-01,1460,"Goldsboro"
"6091",2089000,1946-11-02,1240,"Goldsboro"
"6092",2089000,1946-11-03,1120,"Goldsboro"
"6093",2089000,1946-11-04,1040,"Goldsboro"
"6094",2089000,1946-11-05,1040,"Goldsboro"
"6095",2089000,1946-11-06,1040,"Goldsboro"
"6096",2089000,1946-11-07,1040,"Goldsboro"
"6097",2089000,1946-11-08,1020,"Goldsboro"
"6098",2089000,1946-11-09,1040,"Goldsboro"
"6099",2089000,1946-11-10,1240,"Goldsboro"
"6100",2089000,1946-11-11,1240,"Goldsboro"
"6101",2089000,1946-11-12,1120,"Goldsboro"
"6102",2089000,1946-11-13,1020,"Goldsboro"
"6103",2089000,1946-11-14,976,"Goldsboro"
"6104",2089000,1946-11-15,917,"Goldsboro"
"6105",2089000,1946-11-16,859,"Goldsboro"
"6106",2089000,1946-11-17,821,"Goldsboro"
"6107",2089000,1946-11-18,878,"Goldsboro"
"6108",2089000,1946-11-19,1120,"Goldsboro"
"6109",2089000,1946-11-20,2250,"Goldsboro"
"6110",2089000,1946-11-21,3020,"Goldsboro"
"6111",2089000,1946-11-22,3240,"Goldsboro"
"6112",2089000,1946-11-23,2350,"Goldsboro"
"6113",2089000,1946-11-24,1900,"Goldsboro"
"6114",2089000,1946-11-25,1720,"Goldsboro"
"6115",2089000,1946-11-26,2500,"Goldsboro"
"6116",2089000,1946-11-27,3470,"Goldsboro"
"6117",2089000,1946-11-28,3920,"Goldsboro"
"6118",2089000,1946-11-29,3980,"Goldsboro"
"6119",2089000,1946-11-30,3720,"Goldsboro"
"6120",2089000,1946-12-01,3080,"Goldsboro"
"6121",2089000,1946-12-02,2550,"Goldsboro"
"6122",2089000,1946-12-03,2260,"Goldsboro"
"6123",2089000,1946-12-04,1990,"Goldsboro"
"6124",2089000,1946-12-05,1770,"Goldsboro"
"6125",2089000,1946-12-06,1630,"Goldsboro"
"6126",2089000,1946-12-07,1550,"Goldsboro"
"6127",2089000,1946-12-08,1460,"Goldsboro"
"6128",2089000,1946-12-09,1370,"Goldsboro"
"6129",2089000,1946-12-10,1330,"Goldsboro"
"6130",2089000,1946-12-11,1290,"Goldsboro"
"6131",2089000,1946-12-12,1240,"Goldsboro"
"6132",2089000,1946-12-13,1200,"Goldsboro"
"6133",2089000,1946-12-14,1200,"Goldsboro"
"6134",2089000,1946-12-15,1200,"Goldsboro"
"6135",2089000,1946-12-16,1200,"Goldsboro"
"6136",2089000,1946-12-17,1160,"Goldsboro"
"6137",2089000,1946-12-18,1080,"Goldsboro"
"6138",2089000,1946-12-19,1080,"Goldsboro"
"6139",2089000,1946-12-20,1120,"Goldsboro"
"6140",2089000,1946-12-21,1330,"Goldsboro"
"6141",2089000,1946-12-22,2090,"Goldsboro"
"6142",2089000,1946-12-23,3020,"Goldsboro"
"6143",2089000,1946-12-24,3410,"Goldsboro"
"6144",2089000,1946-12-25,2960,"Goldsboro"
"6145",2089000,1946-12-26,2260,"Goldsboro"
"6146",2089000,1946-12-27,1810,"Goldsboro"
"6147",2089000,1946-12-28,1590,"Goldsboro"
"6148",2089000,1946-12-29,1420,"Goldsboro"
"6149",2089000,1946-12-30,1330,"Goldsboro"
"6150",2089000,1946-12-31,1240,"Goldsboro"
"6151",2089000,1947-01-01,1240,"Goldsboro"
"6152",2089000,1947-01-02,1160,"Goldsboro"
"6153",2089000,1947-01-03,1200,"Goldsboro"
"6154",2089000,1947-01-04,1330,"Goldsboro"
"6155",2089000,1947-01-05,1860,"Goldsboro"
"6156",2089000,1947-01-06,2920,"Goldsboro"
"6157",2089000,1947-01-07,3130,"Goldsboro"
"6158",2089000,1947-01-08,2700,"Goldsboro"
"6159",2089000,1947-01-09,2300,"Goldsboro"
"6160",2089000,1947-01-10,2080,"Goldsboro"
"6161",2089000,1947-01-11,1900,"Goldsboro"
"6162",2089000,1947-01-12,1770,"Goldsboro"
"6163",2089000,1947-01-13,1860,"Goldsboro"
"6164",2089000,1947-01-14,2810,"Goldsboro"
"6165",2089000,1947-01-15,4140,"Goldsboro"
"6166",2089000,1947-01-16,4820,"Goldsboro"
"6167",2089000,1947-01-17,5540,"Goldsboro"
"6168",2089000,1947-01-18,6120,"Goldsboro"
"6169",2089000,1947-01-19,6740,"Goldsboro"
"6170",2089000,1947-01-20,7370,"Goldsboro"
"6171",2089000,1947-01-21,7930,"Goldsboro"
"6172",2089000,1947-01-22,8280,"Goldsboro"
"6173",2089000,1947-01-23,8420,"Goldsboro"
"6174",2089000,1947-01-24,8490,"Goldsboro"
"6175",2089000,1947-01-25,8420,"Goldsboro"
"6176",2089000,1947-01-26,8210,"Goldsboro"
"6177",2089000,1947-01-27,8070,"Goldsboro"
"6178",2089000,1947-01-28,7860,"Goldsboro"
"6179",2089000,1947-01-29,7370,"Goldsboro"
"6180",2089000,1947-01-30,5060,"Goldsboro"
"6181",2089000,1947-01-31,3130,"Goldsboro"
"6182",2089000,1947-02-01,2600,"Goldsboro"
"6183",2089000,1947-02-02,2350,"Goldsboro"
"6184",2089000,1947-02-03,2170,"Goldsboro"
"6185",2089000,1947-02-04,2040,"Goldsboro"
"6186",2089000,1947-02-05,1900,"Goldsboro"
"6187",2089000,1947-02-06,1810,"Goldsboro"
"6188",2089000,1947-02-07,1770,"Goldsboro"
"6189",2089000,1947-02-08,1720,"Goldsboro"
"6190",2089000,1947-02-09,1770,"Goldsboro"
"6191",2089000,1947-02-10,1680,"Goldsboro"
"6192",2089000,1947-02-11,1590,"Goldsboro"
"6193",2089000,1947-02-12,1460,"Goldsboro"
"6194",2089000,1947-02-13,1420,"Goldsboro"
"6195",2089000,1947-02-14,1420,"Goldsboro"
"6196",2089000,1947-02-15,1370,"Goldsboro"
"6197",2089000,1947-02-16,1370,"Goldsboro"
"6198",2089000,1947-02-17,1330,"Goldsboro"
"6199",2089000,1947-02-18,1330,"Goldsboro"
"6200",2089000,1947-02-19,1290,"Goldsboro"
"6201",2089000,1947-02-20,1240,"Goldsboro"
"6202",2089000,1947-02-21,1290,"Goldsboro"
"6203",2089000,1947-02-22,1590,"Goldsboro"
"6204",2089000,1947-02-23,2120,"Goldsboro"
"6205",2089000,1947-02-24,2450,"Goldsboro"
"6206",2089000,1947-02-25,2300,"Goldsboro"
"6207",2089000,1947-02-26,1990,"Goldsboro"
"6208",2089000,1947-02-27,1770,"Goldsboro"
"6209",2089000,1947-02-28,1590,"Goldsboro"
"6210",2089000,1947-03-01,1460,"Goldsboro"
"6211",2089000,1947-03-02,1420,"Goldsboro"
"6212",2089000,1947-03-03,1500,"Goldsboro"
"6213",2089000,1947-03-04,1590,"Goldsboro"
"6214",2089000,1947-03-05,1590,"Goldsboro"
"6215",2089000,1947-03-06,1500,"Goldsboro"
"6216",2089000,1947-03-07,1420,"Goldsboro"
"6217",2089000,1947-03-08,1590,"Goldsboro"
"6218",2089000,1947-03-09,2420,"Goldsboro"
"6219",2089000,1947-03-10,3680,"Goldsboro"
"6220",2089000,1947-03-11,4240,"Goldsboro"
"6221",2089000,1947-03-12,4300,"Goldsboro"
"6222",2089000,1947-03-13,4040,"Goldsboro"
"6223",2089000,1947-03-14,3720,"Goldsboro"
"6224",2089000,1947-03-15,3660,"Goldsboro"
"6225",2089000,1947-03-16,3980,"Goldsboro"
"6226",2089000,1947-03-17,4240,"Goldsboro"
"6227",2089000,1947-03-18,4370,"Goldsboro"
"6228",2089000,1947-03-19,4500,"Goldsboro"
"6229",2089000,1947-03-20,4300,"Goldsboro"
"6230",2089000,1947-03-21,3590,"Goldsboro"
"6231",2089000,1947-03-22,3350,"Goldsboro"
"6232",2089000,1947-03-23,3080,"Goldsboro"
"6233",2089000,1947-03-24,2700,"Goldsboro"
"6234",2089000,1947-03-25,2400,"Goldsboro"
"6235",2089000,1947-03-26,2170,"Goldsboro"
"6236",2089000,1947-03-27,2080,"Goldsboro"
"6237",2089000,1947-03-28,1940,"Goldsboro"
"6238",2089000,1947-03-29,1810,"Goldsboro"
"6239",2089000,1947-03-30,1720,"Goldsboro"
"6240",2089000,1947-03-31,1680,"Goldsboro"
"6241",2089000,1947-04-01,1680,"Goldsboro"
"6242",2089000,1947-04-02,1720,"Goldsboro"
"6243",2089000,1947-04-03,2400,"Goldsboro"
"6244",2089000,1947-04-04,3020,"Goldsboro"
"6245",2089000,1947-04-05,3590,"Goldsboro"
"6246",2089000,1947-04-06,3660,"Goldsboro"
"6247",2089000,1947-04-07,3080,"Goldsboro"
"6248",2089000,1947-04-08,2500,"Goldsboro"
"6249",2089000,1947-04-09,2120,"Goldsboro"
"6250",2089000,1947-04-10,1860,"Goldsboro"
"6251",2089000,1947-04-11,1720,"Goldsboro"
"6252",2089000,1947-04-12,1720,"Goldsboro"
"6253",2089000,1947-04-13,1770,"Goldsboro"
"6254",2089000,1947-04-14,2440,"Goldsboro"
"6255",2089000,1947-04-15,4870,"Goldsboro"
"6256",2089000,1947-04-16,5740,"Goldsboro"
"6257",2089000,1947-04-17,6320,"Goldsboro"
"6258",2089000,1947-04-18,6670,"Goldsboro"
"6259",2089000,1947-04-19,6880,"Goldsboro"
"6260",2089000,1947-04-20,6670,"Goldsboro"
"6261",2089000,1947-04-21,5280,"Goldsboro"
"6262",2089000,1947-04-22,3570,"Goldsboro"
"6263",2089000,1947-04-23,2800,"Goldsboro"
"6264",2089000,1947-04-24,2350,"Goldsboro"
"6265",2089000,1947-04-25,2080,"Goldsboro"
"6266",2089000,1947-04-26,1900,"Goldsboro"
"6267",2089000,1947-04-27,1720,"Goldsboro"
"6268",2089000,1947-04-28,1590,"Goldsboro"
"6269",2089000,1947-04-29,1420,"Goldsboro"
"6270",2089000,1947-04-30,1290,"Goldsboro"
"6271",2089000,1947-05-01,1240,"Goldsboro"
"6272",2089000,1947-05-02,1240,"Goldsboro"
"6273",2089000,1947-05-03,1330,"Goldsboro"
"6274",2089000,1947-05-04,1330,"Goldsboro"
"6275",2089000,1947-05-05,1240,"Goldsboro"
"6276",2089000,1947-05-06,1240,"Goldsboro"
"6277",2089000,1947-05-07,1120,"Goldsboro"
"6278",2089000,1947-05-08,1020,"Goldsboro"
"6279",2089000,1947-05-09,956,"Goldsboro"
"6280",2089000,1947-05-10,878,"Goldsboro"
"6281",2089000,1947-05-11,802,"Goldsboro"
"6282",2089000,1947-05-12,746,"Goldsboro"
"6283",2089000,1947-05-13,728,"Goldsboro"
"6284",2089000,1947-05-14,692,"Goldsboro"
"6285",2089000,1947-05-15,656,"Goldsboro"
"6286",2089000,1947-05-16,656,"Goldsboro"
"6287",2089000,1947-05-17,638,"Goldsboro"
"6288",2089000,1947-05-18,621,"Goldsboro"
"6289",2089000,1947-05-19,604,"Goldsboro"
"6290",2089000,1947-05-20,586,"Goldsboro"
"6291",2089000,1947-05-21,569,"Goldsboro"
"6292",2089000,1947-05-22,586,"Goldsboro"
"6293",2089000,1947-05-23,621,"Goldsboro"
"6294",2089000,1947-05-24,802,"Goldsboro"
"6295",2089000,1947-05-25,956,"Goldsboro"
"6296",2089000,1947-05-26,1040,"Goldsboro"
"6297",2089000,1947-05-27,956,"Goldsboro"
"6298",2089000,1947-05-28,898,"Goldsboro"
"6299",2089000,1947-05-29,710,"Goldsboro"
"6300",2089000,1947-05-30,656,"Goldsboro"
"6301",2089000,1947-05-31,604,"Goldsboro"
"6302",2089000,1947-06-01,621,"Goldsboro"
"6303",2089000,1947-06-02,604,"Goldsboro"
"6304",2089000,1947-06-03,569,"Goldsboro"
"6305",2089000,1947-06-04,502,"Goldsboro"
"6306",2089000,1947-06-05,470,"Goldsboro"
"6307",2089000,1947-06-06,454,"Goldsboro"
"6308",2089000,1947-06-07,470,"Goldsboro"
"6309",2089000,1947-06-08,486,"Goldsboro"
"6310",2089000,1947-06-09,454,"Goldsboro"
"6311",2089000,1947-06-10,438,"Goldsboro"
"6312",2089000,1947-06-11,422,"Goldsboro"
"6313",2089000,1947-06-12,385,"Goldsboro"
"6314",2089000,1947-06-13,363,"Goldsboro"
"6315",2089000,1947-06-14,369,"Goldsboro"
"6316",2089000,1947-06-15,379,"Goldsboro"
"6317",2089000,1947-06-16,536,"Goldsboro"
"6318",2089000,1947-06-17,956,"Goldsboro"
"6319",2089000,1947-06-18,878,"Goldsboro"
"6320",2089000,1947-06-19,746,"Goldsboro"
"6321",2089000,1947-06-20,604,"Goldsboro"
"6322",2089000,1947-06-21,569,"Goldsboro"
"6323",2089000,1947-06-22,621,"Goldsboro"
"6324",2089000,1947-06-23,956,"Goldsboro"
"6325",2089000,1947-06-24,956,"Goldsboro"
"6326",2089000,1947-06-25,784,"Goldsboro"
"6327",2089000,1947-06-26,783,"Goldsboro"
"6328",2089000,1947-06-27,1200,"Goldsboro"
"6329",2089000,1947-06-28,1040,"Goldsboro"
"6330",2089000,1947-06-29,1720,"Goldsboro"
"6331",2089000,1947-06-30,1590,"Goldsboro"
"6332",2089000,1947-07-01,1200,"Goldsboro"
"6333",2089000,1947-07-02,878,"Goldsboro"
"6334",2089000,1947-07-03,1330,"Goldsboro"
"6335",2089000,1947-07-04,1770,"Goldsboro"
"6336",2089000,1947-07-05,1200,"Goldsboro"
"6337",2089000,1947-07-06,821,"Goldsboro"
"6338",2089000,1947-07-07,621,"Goldsboro"
"6339",2089000,1947-07-08,519,"Goldsboro"
"6340",2089000,1947-07-09,1220,"Goldsboro"
"6341",2089000,1947-07-10,1630,"Goldsboro"
"6342",2089000,1947-07-11,1630,"Goldsboro"
"6343",2089000,1947-07-12,1770,"Goldsboro"
"6344",2089000,1947-07-13,1590,"Goldsboro"
"6345",2089000,1947-07-14,1120,"Goldsboro"
"6346",2089000,1947-07-15,802,"Goldsboro"
"6347",2089000,1947-07-16,746,"Goldsboro"
"6348",2089000,1947-07-17,1480,"Goldsboro"
"6349",2089000,1947-07-18,2040,"Goldsboro"
"6350",2089000,1947-07-19,1900,"Goldsboro"
"6351",2089000,1947-07-20,1720,"Goldsboro"
"6352",2089000,1947-07-21,1630,"Goldsboro"
"6353",2089000,1947-07-22,2450,"Goldsboro"
"6354",2089000,1947-07-23,2600,"Goldsboro"
"6355",2089000,1947-07-24,2450,"Goldsboro"
"6356",2089000,1947-07-25,2040,"Goldsboro"
"6357",2089000,1947-07-26,1550,"Goldsboro"
"6358",2089000,1947-07-27,1080,"Goldsboro"
"6359",2089000,1947-07-28,746,"Goldsboro"
"6360",2089000,1947-07-29,638,"Goldsboro"
"6361",2089000,1947-07-30,569,"Goldsboro"
"6362",2089000,1947-07-31,586,"Goldsboro"
"6363",2089000,1947-08-01,821,"Goldsboro"
"6364",2089000,1947-08-02,859,"Goldsboro"
"6365",2089000,1947-08-03,765,"Goldsboro"
"6366",2089000,1947-08-04,692,"Goldsboro"
"6367",2089000,1947-08-05,621,"Goldsboro"
"6368",2089000,1947-08-06,552,"Goldsboro"
"6369",2089000,1947-08-07,486,"Goldsboro"
"6370",2089000,1947-08-08,470,"Goldsboro"
"6371",2089000,1947-08-09,470,"Goldsboro"
"6372",2089000,1947-08-10,917,"Goldsboro"
"6373",2089000,1947-08-11,1680,"Goldsboro"
"6374",2089000,1947-08-12,1720,"Goldsboro"
"6375",2089000,1947-08-13,1290,"Goldsboro"
"6376",2089000,1947-08-14,956,"Goldsboro"
"6377",2089000,1947-08-15,765,"Goldsboro"
"6378",2089000,1947-08-16,604,"Goldsboro"
"6379",2089000,1947-08-17,586,"Goldsboro"
"6380",2089000,1947-08-18,1900,"Goldsboro"
"6381",2089000,1947-08-19,2080,"Goldsboro"
"6382",2089000,1947-08-20,1940,"Goldsboro"
"6383",2089000,1947-08-21,1940,"Goldsboro"
"6384",2089000,1947-08-22,1810,"Goldsboro"
"6385",2089000,1947-08-23,1590,"Goldsboro"
"6386",2089000,1947-08-24,1460,"Goldsboro"
"6387",2089000,1947-08-25,1460,"Goldsboro"
"6388",2089000,1947-08-26,1330,"Goldsboro"
"6389",2089000,1947-08-27,1290,"Goldsboro"
"6390",2089000,1947-08-28,898,"Goldsboro"
"6391",2089000,1947-08-29,692,"Goldsboro"
"6392",2089000,1947-08-30,586,"Goldsboro"
"6393",2089000,1947-08-31,552,"Goldsboro"
"6394",2089000,1947-09-01,536,"Goldsboro"
"6395",2089000,1947-09-02,536,"Goldsboro"
"6396",2089000,1947-09-03,502,"Goldsboro"
"6397",2089000,1947-09-04,470,"Goldsboro"
"6398",2089000,1947-09-05,454,"Goldsboro"
"6399",2089000,1947-09-06,454,"Goldsboro"
"6400",2089000,1947-09-07,454,"Goldsboro"
"6401",2089000,1947-09-08,638,"Goldsboro"
"6402",2089000,1947-09-09,1200,"Goldsboro"
"6403",2089000,1947-09-10,1160,"Goldsboro"
"6404",2089000,1947-09-11,936,"Goldsboro"
"6405",2089000,1947-09-12,859,"Goldsboro"
"6406",2089000,1947-09-13,784,"Goldsboro"
"6407",2089000,1947-09-14,840,"Goldsboro"
"6408",2089000,1947-09-15,859,"Goldsboro"
"6409",2089000,1947-09-16,821,"Goldsboro"
"6410",2089000,1947-09-17,692,"Goldsboro"
"6411",2089000,1947-09-18,656,"Goldsboro"
"6412",2089000,1947-09-19,656,"Goldsboro"
"6413",2089000,1947-09-20,656,"Goldsboro"
"6414",2089000,1947-09-21,765,"Goldsboro"
"6415",2089000,1947-09-22,1280,"Goldsboro"
"6416",2089000,1947-09-23,3000,"Goldsboro"
"6417",2089000,1947-09-24,3910,"Goldsboro"
"6418",2089000,1947-09-25,4700,"Goldsboro"
"6419",2089000,1947-09-26,5280,"Goldsboro"
"6420",2089000,1947-09-27,5600,"Goldsboro"
"6421",2089000,1947-09-28,5800,"Goldsboro"
"6422",2089000,1947-09-29,5930,"Goldsboro"
"6423",2089000,1947-09-30,5740,"Goldsboro"
"6424",2089000,1947-10-01,3160,"Goldsboro"
"6425",2089000,1947-10-02,1790,"Goldsboro"
"6426",2089000,1947-10-03,1420,"Goldsboro"
"6427",2089000,1947-10-04,1160,"Goldsboro"
"6428",2089000,1947-10-05,1040,"Goldsboro"
"6429",2089000,1947-10-06,917,"Goldsboro"
"6430",2089000,1947-10-07,821,"Goldsboro"
"6431",2089000,1947-10-08,821,"Goldsboro"
"6432",2089000,1947-10-09,859,"Goldsboro"
"6433",2089000,1947-10-10,878,"Goldsboro"
"6434",2089000,1947-10-11,1080,"Goldsboro"
"6435",2089000,1947-10-12,1870,"Goldsboro"
"6436",2089000,1947-10-13,2600,"Goldsboro"
"6437",2089000,1947-10-14,2910,"Goldsboro"
"6438",2089000,1947-10-15,2120,"Goldsboro"
"6439",2089000,1947-10-16,1680,"Goldsboro"
"6440",2089000,1947-10-17,1630,"Goldsboro"
"6441",2089000,1947-10-18,1770,"Goldsboro"
"6442",2089000,1947-10-19,1630,"Goldsboro"
"6443",2089000,1947-10-20,1680,"Goldsboro"
"6444",2089000,1947-10-21,2080,"Goldsboro"
"6445",2089000,1947-10-22,2080,"Goldsboro"
"6446",2089000,1947-10-23,1770,"Goldsboro"
"6447",2089000,1947-10-24,1500,"Goldsboro"
"6448",2089000,1947-10-25,1240,"Goldsboro"
"6449",2089000,1947-10-26,1020,"Goldsboro"
"6450",2089000,1947-10-27,917,"Goldsboro"
"6451",2089000,1947-10-28,840,"Goldsboro"
"6452",2089000,1947-10-29,840,"Goldsboro"
"6453",2089000,1947-10-30,1530,"Goldsboro"
"6454",2089000,1947-10-31,2700,"Goldsboro"
"6455",2089000,1947-11-01,2260,"Goldsboro"
"6456",2089000,1947-11-02,1720,"Goldsboro"
"6457",2089000,1947-11-03,1630,"Goldsboro"
"6458",2089000,1947-11-04,1860,"Goldsboro"
"6459",2089000,1947-11-05,3290,"Goldsboro"
"6460",2089000,1947-11-06,3980,"Goldsboro"
"6461",2089000,1947-11-07,4240,"Goldsboro"
"6462",2089000,1947-11-08,4560,"Goldsboro"
"6463",2089000,1947-11-09,4560,"Goldsboro"
"6464",2089000,1947-11-10,3320,"Goldsboro"
"6465",2089000,1947-11-11,3430,"Goldsboro"
"6466",2089000,1947-11-12,5930,"Goldsboro"
"6467",2089000,1947-11-13,6600,"Goldsboro"
"6468",2089000,1947-11-14,7160,"Goldsboro"
"6469",2089000,1947-11-15,7860,"Goldsboro"
"6470",2089000,1947-11-16,8490,"Goldsboro"
"6471",2089000,1947-11-17,8860,"Goldsboro"
"6472",2089000,1947-11-18,9100,"Goldsboro"
"6473",2089000,1947-11-19,9260,"Goldsboro"
"6474",2089000,1947-11-20,9420,"Goldsboro"
"6475",2089000,1947-11-21,9500,"Goldsboro"
"6476",2089000,1947-11-22,9420,"Goldsboro"
"6477",2089000,1947-11-23,9260,"Goldsboro"
"6478",2089000,1947-11-24,9100,"Goldsboro"
"6479",2089000,1947-11-25,9020,"Goldsboro"
"6480",2089000,1947-11-26,8940,"Goldsboro"
"6481",2089000,1947-11-27,8860,"Goldsboro"
"6482",2089000,1947-11-28,8630,"Goldsboro"
"6483",2089000,1947-11-29,8070,"Goldsboro"
"6484",2089000,1947-11-30,6460,"Goldsboro"
"6485",2089000,1947-12-01,4690,"Goldsboro"
"6486",2089000,1947-12-02,3780,"Goldsboro"
"6487",2089000,1947-12-03,3130,"Goldsboro"
"6488",2089000,1947-12-04,2800,"Goldsboro"
"6489",2089000,1947-12-05,2600,"Goldsboro"
"6490",2089000,1947-12-06,2450,"Goldsboro"
"6491",2089000,1947-12-07,2350,"Goldsboro"
"6492",2089000,1947-12-08,2300,"Goldsboro"
"6493",2089000,1947-12-09,2220,"Goldsboro"
"6494",2089000,1947-12-10,2170,"Goldsboro"
"6495",2089000,1947-12-11,2220,"Goldsboro"
"6496",2089000,1947-12-12,2400,"Goldsboro"
"6497",2089000,1947-12-13,2500,"Goldsboro"
"6498",2089000,1947-12-14,2400,"Goldsboro"
"6499",2089000,1947-12-15,2300,"Goldsboro"
"6500",2089000,1947-12-16,2300,"Goldsboro"
"6501",2089000,1947-12-17,2700,"Goldsboro"
"6502",2089000,1947-12-18,3410,"Goldsboro"
"6503",2089000,1947-12-19,3780,"Goldsboro"
"6504",2089000,1947-12-20,3370,"Goldsboro"
"6505",2089000,1947-12-21,2820,"Goldsboro"
"6506",2089000,1947-12-22,2460,"Goldsboro"
"6507",2089000,1947-12-23,2210,"Goldsboro"
"6508",2089000,1947-12-24,2070,"Goldsboro"
"6509",2089000,1947-12-25,1930,"Goldsboro"
"6510",2089000,1947-12-26,2020,"Goldsboro"
"6511",2089000,1947-12-27,2120,"Goldsboro"
"6512",2089000,1947-12-28,2170,"Goldsboro"
"6513",2089000,1947-12-29,2120,"Goldsboro"
"6514",2089000,1947-12-30,1970,"Goldsboro"
"6515",2089000,1947-12-31,1830,"Goldsboro"
"6516",2089000,1948-01-01,1730,"Goldsboro"
"6517",2089000,1948-01-02,1730,"Goldsboro"
"6518",2089000,1948-01-03,1830,"Goldsboro"
"6519",2089000,1948-01-04,1930,"Goldsboro"
"6520",2089000,1948-01-05,1930,"Goldsboro"
"6521",2089000,1948-01-06,1830,"Goldsboro"
"6522",2089000,1948-01-07,1730,"Goldsboro"
"6523",2089000,1948-01-08,1600,"Goldsboro"
"6524",2089000,1948-01-09,1550,"Goldsboro"
"6525",2089000,1948-01-10,1470,"Goldsboro"
