"","site_no","datetime","discharge_mean","gage"
"7003",2087500,1946-10-02,372,"Clayton"
"7004",2087500,1946-10-03,252,"Clayton"
"7005",2087500,1946-10-04,222,"Clayton"
"7006",2087500,1946-10-05,214,"Clayton"
"7007",2087500,1946-10-06,191,"Clayton"
"7008",2087500,1946-10-07,191,"Clayton"
"7009",2087500,1946-10-08,214,"Clayton"
"7010",2087500,1946-10-09,790,"Clayton"
"7011",2087500,1946-10-10,1890,"Clayton"
"7012",2087500,1946-10-11,2420,"Clayton"
"7013",2087500,1946-10-12,1400,"Clayton"
"7014",2087500,1946-10-13,930,"Clayton"
"7015",2087500,1946-10-14,1140,"Clayton"
"7016",2087500,1946-10-15,838,"Clayton"
"7017",2087500,1946-10-16,591,"Clayton"
"7018",2087500,1946-10-17,511,"Clayton"
"7019",2087500,1946-10-18,464,"Clayton"
"7020",2087500,1946-10-19,433,"Clayton"
"7021",2087500,1946-10-20,403,"Clayton"
"7022",2087500,1946-10-21,403,"Clayton"
"7023",2087500,1946-10-22,418,"Clayton"
"7024",2087500,1946-10-23,403,"Clayton"
"7025",2087500,1946-10-24,393,"Clayton"
"7026",2087500,1946-10-25,384,"Clayton"
"7027",2087500,1946-10-26,582,"Clayton"
"7028",2087500,1946-10-27,1140,"Clayton"
"7029",2087500,1946-10-28,990,"Clayton"
"7030",2087500,1946-10-29,868,"Clayton"
"7031",2087500,1946-10-30,753,"Clayton"
"7032",2087500,1946-10-31,618,"Clayton"
"7033",2087500,1946-11-01,526,"Clayton"
"7034",2087500,1946-11-02,484,"Clayton"
"7035",2087500,1946-11-03,495,"Clayton"
"7036",2087500,1946-11-04,505,"Clayton"
"7037",2087500,1946-11-05,553,"Clayton"
"7038",2087500,1946-11-06,532,"Clayton"
"7039",2087500,1946-11-07,479,"Clayton"
"7040",2087500,1946-11-08,526,"Clayton"
"7041",2087500,1946-11-09,500,"Clayton"
"7042",2087500,1946-11-10,453,"Clayton"
"7043",2087500,1946-11-11,428,"Clayton"
"7044",2087500,1946-11-12,428,"Clayton"
"7045",2087500,1946-11-13,413,"Clayton"
"7046",2087500,1946-11-14,413,"Clayton"
"7047",2087500,1946-11-15,398,"Clayton"
"7048",2087500,1946-11-16,384,"Clayton"
"7049",2087500,1946-11-17,369,"Clayton"
"7050",2087500,1946-11-18,869,"Clayton"
"7051",2087500,1946-11-19,2040,"Clayton"
"7052",2087500,1946-11-20,2270,"Clayton"
"7053",2087500,1946-11-21,1240,"Clayton"
"7054",2087500,1946-11-22,868,"Clayton"
"7055",2087500,1946-11-23,765,"Clayton"
"7056",2087500,1946-11-24,736,"Clayton"
"7057",2087500,1946-11-25,810,"Clayton"
"7058",2087500,1946-11-26,718,"Clayton"
"7059",2087500,1946-11-27,838,"Clayton"
"7060",2087500,1946-11-28,1330,"Clayton"
"7061",2087500,1946-11-29,899,"Clayton"
"7062",2087500,1946-11-30,730,"Clayton"
"7063",2087500,1946-12-01,634,"Clayton"
"7064",2087500,1946-12-02,591,"Clayton"
"7065",2087500,1946-12-03,548,"Clayton"
"7066",2087500,1946-12-04,516,"Clayton"
"7067",2087500,1946-12-05,516,"Clayton"
"7068",2087500,1946-12-06,505,"Clayton"
"7069",2087500,1946-12-07,500,"Clayton"
"7070",2087500,1946-12-08,495,"Clayton"
"7071",2087500,1946-12-09,479,"Clayton"
"7072",2087500,1946-12-10,484,"Clayton"
"7073",2087500,1946-12-11,474,"Clayton"
"7074",2087500,1946-12-12,484,"Clayton"
"7075",2087500,1946-12-13,500,"Clayton"
"7076",2087500,1946-12-14,500,"Clayton"
"7077",2087500,1946-12-15,495,"Clayton"
"7078",2087500,1946-12-16,458,"Clayton"
"7079",2087500,1946-12-17,448,"Clayton"
"7080",2087500,1946-12-18,448,"Clayton"
"7081",2087500,1946-12-19,495,"Clayton"
"7082",2087500,1946-12-20,553,"Clayton"
"7083",2087500,1946-12-21,1700,"Clayton"
"7084",2087500,1946-12-22,2220,"Clayton"
"7085",2087500,1946-12-23,1700,"Clayton"
"7086",2087500,1946-12-24,1170,"Clayton"
"7087",2087500,1946-12-25,868,"Clayton"
"7088",2087500,1946-12-26,724,"Clayton"
"7089",2087500,1946-12-27,646,"Clayton"
"7090",2087500,1946-12-28,607,"Clayton"
"7091",2087500,1946-12-29,575,"Clayton"
"7092",2087500,1946-12-30,569,"Clayton"
"7093",2087500,1946-12-31,553,"Clayton"
"7094",2087500,1947-01-01,542,"Clayton"
"7095",2087500,1947-01-02,569,"Clayton"
"7096",2087500,1947-01-03,679,"Clayton"
"7097",2087500,1947-01-04,1890,"Clayton"
"7098",2087500,1947-01-05,2220,"Clayton"
"7099",2087500,1947-01-06,1610,"Clayton"
"7100",2087500,1947-01-07,1270,"Clayton"
"7101",2087500,1947-01-08,1140,"Clayton"
"7102",2087500,1947-01-09,1020,"Clayton"
"7103",2087500,1947-01-10,899,"Clayton"
"7104",2087500,1947-01-11,777,"Clayton"
"7105",2087500,1947-01-12,838,"Clayton"
"7106",2087500,1947-01-13,2160,"Clayton"
"7107",2087500,1947-01-14,4350,"Clayton"
"7108",2087500,1947-01-15,6310,"Clayton"
"7109",2087500,1947-01-16,5250,"Clayton"
"7110",2087500,1947-01-17,5160,"Clayton"
"7111",2087500,1947-01-18,4980,"Clayton"
"7112",2087500,1947-01-19,4200,"Clayton"
"7113",2087500,1947-01-20,5160,"Clayton"
"7114",2087500,1947-01-21,5620,"Clayton"
"7115",2087500,1947-01-22,5250,"Clayton"
"7116",2087500,1947-01-23,5440,"Clayton"
"7117",2087500,1947-01-24,5530,"Clayton"
"7118",2087500,1947-01-25,3840,"Clayton"
"7119",2087500,1947-01-26,1640,"Clayton"
"7120",2087500,1947-01-27,1420,"Clayton"
"7121",2087500,1947-01-28,1360,"Clayton"
"7122",2087500,1947-01-29,1140,"Clayton"
"7123",2087500,1947-01-30,1020,"Clayton"
"7124",2087500,1947-01-31,960,"Clayton"
"7125",2087500,1947-02-01,930,"Clayton"
"7126",2087500,1947-02-02,868,"Clayton"
"7127",2087500,1947-02-03,808,"Clayton"
"7128",2087500,1947-02-04,724,"Clayton"
"7129",2087500,1947-02-05,730,"Clayton"
"7130",2087500,1947-02-06,707,"Clayton"
"7131",2087500,1947-02-07,718,"Clayton"
"7132",2087500,1947-02-08,730,"Clayton"
"7133",2087500,1947-02-09,690,"Clayton"
"7134",2087500,1947-02-10,634,"Clayton"
"7135",2087500,1947-02-11,596,"Clayton"
"7136",2087500,1947-02-12,596,"Clayton"
"7137",2087500,1947-02-13,596,"Clayton"
"7138",2087500,1947-02-14,596,"Clayton"
"7139",2087500,1947-02-15,596,"Clayton"
"7140",2087500,1947-02-16,602,"Clayton"
"7141",2087500,1947-02-17,585,"Clayton"
"7142",2087500,1947-02-18,564,"Clayton"
"7143",2087500,1947-02-19,564,"Clayton"
"7144",2087500,1947-02-20,575,"Clayton"
"7145",2087500,1947-02-21,896,"Clayton"
"7146",2087500,1947-02-22,1450,"Clayton"
"7147",2087500,1947-02-23,1450,"Clayton"
"7148",2087500,1947-02-24,1170,"Clayton"
"7149",2087500,1947-02-25,1020,"Clayton"
"7150",2087500,1947-02-26,899,"Clayton"
"7151",2087500,1947-02-27,777,"Clayton"
"7152",2087500,1947-02-28,730,"Clayton"
"7153",2087500,1947-03-01,707,"Clayton"
"7154",2087500,1947-03-02,742,"Clayton"
"7155",2087500,1947-03-03,742,"Clayton"
"7156",2087500,1947-03-04,742,"Clayton"
"7157",2087500,1947-03-05,718,"Clayton"
"7158",2087500,1947-03-06,684,"Clayton"
"7159",2087500,1947-03-07,662,"Clayton"
"7160",2087500,1947-03-08,1110,"Clayton"
"7161",2087500,1947-03-09,2080,"Clayton"
"7162",2087500,1947-03-10,1890,"Clayton"
"7163",2087500,1947-03-11,2080,"Clayton"
"7164",2087500,1947-03-12,2020,"Clayton"
"7165",2087500,1947-03-13,2020,"Clayton"
"7166",2087500,1947-03-14,2590,"Clayton"
"7167",2087500,1947-03-15,3450,"Clayton"
"7168",2087500,1947-03-16,3780,"Clayton"
"7169",2087500,1947-03-17,3100,"Clayton"
"7170",2087500,1947-03-18,1640,"Clayton"
"7171",2087500,1947-03-19,1360,"Clayton"
"7172",2087500,1947-03-20,1270,"Clayton"
"7173",2087500,1947-03-21,1170,"Clayton"
"7174",2087500,1947-03-22,1110,"Clayton"
"7175",2087500,1947-03-23,990,"Clayton"
"7176",2087500,1947-03-24,899,"Clayton"
"7177",2087500,1947-03-25,899,"Clayton"
"7178",2087500,1947-03-26,899,"Clayton"
"7179",2087500,1947-03-27,838,"Clayton"
"7180",2087500,1947-03-28,777,"Clayton"
"7181",2087500,1947-03-29,771,"Clayton"
"7182",2087500,1947-03-30,838,"Clayton"
"7183",2087500,1947-03-31,808,"Clayton"
"7184",2087500,1947-04-01,718,"Clayton"
"7185",2087500,1947-04-02,759,"Clayton"
"7186",2087500,1947-04-03,1280,"Clayton"
"7187",2087500,1947-04-04,1700,"Clayton"
"7188",2087500,1947-04-05,1390,"Clayton"
"7189",2087500,1947-04-06,1080,"Clayton"
"7190",2087500,1947-04-07,960,"Clayton"
"7191",2087500,1947-04-08,838,"Clayton"
"7192",2087500,1947-04-09,771,"Clayton"
"7193",2087500,1947-04-10,718,"Clayton"
"7194",2087500,1947-04-11,684,"Clayton"
"7195",2087500,1947-04-12,748,"Clayton"
"7196",2087500,1947-04-13,930,"Clayton"
"7197",2087500,1947-04-14,1450,"Clayton"
"7198",2087500,1947-04-15,2740,"Clayton"
"7199",2087500,1947-04-16,2660,"Clayton"
"7200",2087500,1947-04-17,2220,"Clayton"
"7201",2087500,1947-04-18,1820,"Clayton"
"7202",2087500,1947-04-19,1580,"Clayton"
"7203",2087500,1947-04-20,1300,"Clayton"
"7204",2087500,1947-04-21,1050,"Clayton"
"7205",2087500,1947-04-22,899,"Clayton"
"7206",2087500,1947-04-23,808,"Clayton"
"7207",2087500,1947-04-24,777,"Clayton"
"7208",2087500,1947-04-25,748,"Clayton"
"7209",2087500,1947-04-26,712,"Clayton"
"7210",2087500,1947-04-27,679,"Clayton"
"7211",2087500,1947-04-28,624,"Clayton"
"7212",2087500,1947-04-29,585,"Clayton"
"7213",2087500,1947-04-30,618,"Clayton"
"7214",2087500,1947-05-01,673,"Clayton"
"7215",2087500,1947-05-02,624,"Clayton"
"7216",2087500,1947-05-03,596,"Clayton"
"7217",2087500,1947-05-04,651,"Clayton"
"7218",2087500,1947-05-05,596,"Clayton"
"7219",2087500,1947-05-06,548,"Clayton"
"7220",2087500,1947-05-07,575,"Clayton"
"7221",2087500,1947-05-08,537,"Clayton"
"7222",2087500,1947-05-09,484,"Clayton"
"7223",2087500,1947-05-10,474,"Clayton"
"7224",2087500,1947-05-11,469,"Clayton"
"7225",2087500,1947-05-12,433,"Clayton"
"7226",2087500,1947-05-13,398,"Clayton"
"7227",2087500,1947-05-14,423,"Clayton"
"7228",2087500,1947-05-15,423,"Clayton"
"7229",2087500,1947-05-16,423,"Clayton"
"7230",2087500,1947-05-17,398,"Clayton"
"7231",2087500,1947-05-18,384,"Clayton"
"7232",2087500,1947-05-19,355,"Clayton"
"7233",2087500,1947-05-20,355,"Clayton"
"7234",2087500,1947-05-21,369,"Clayton"
"7235",2087500,1947-05-22,464,"Clayton"
"7236",2087500,1947-05-23,553,"Clayton"
"7237",2087500,1947-05-24,607,"Clayton"
"7238",2087500,1947-05-25,585,"Clayton"
"7239",2087500,1947-05-26,408,"Clayton"
"7240",2087500,1947-05-27,369,"Clayton"
"7241",2087500,1947-05-28,374,"Clayton"
"7242",2087500,1947-05-29,336,"Clayton"
"7243",2087500,1947-05-30,393,"Clayton"
"7244",2087500,1947-05-31,336,"Clayton"
"7245",2087500,1947-06-01,318,"Clayton"
"7246",2087500,1947-06-02,279,"Clayton"
"7247",2087500,1947-06-03,266,"Clayton"
"7248",2087500,1947-06-04,271,"Clayton"
"7249",2087500,1947-06-05,301,"Clayton"
"7250",2087500,1947-06-06,314,"Clayton"
"7251",2087500,1947-06-07,275,"Clayton"
"7252",2087500,1947-06-08,229,"Clayton"
"7253",2087500,1947-06-09,206,"Clayton"
"7254",2087500,1947-06-10,191,"Clayton"
"7255",2087500,1947-06-11,183,"Clayton"
"7256",2087500,1947-06-12,198,"Clayton"
"7257",2087500,1947-06-13,198,"Clayton"
"7258",2087500,1947-06-14,341,"Clayton"
"7259",2087500,1947-06-15,927,"Clayton"
"7260",2087500,1947-06-16,423,"Clayton"
"7261",2087500,1947-06-17,350,"Clayton"
"7262",2087500,1947-06-18,305,"Clayton"
"7263",2087500,1947-06-19,288,"Clayton"
"7264",2087500,1947-06-20,331,"Clayton"
"7265",2087500,1947-06-21,892,"Clayton"
"7266",2087500,1947-06-22,701,"Clayton"
"7267",2087500,1947-06-23,596,"Clayton"
"7268",2087500,1947-06-24,388,"Clayton"
"7269",2087500,1947-06-25,305,"Clayton"
"7270",2087500,1947-06-26,305,"Clayton"
"7271",2087500,1947-06-27,1030,"Clayton"
"7272",2087500,1947-06-28,1200,"Clayton"
"7273",2087500,1947-06-29,735,"Clayton"
"7274",2087500,1947-06-30,438,"Clayton"
"7275",2087500,1947-07-01,662,"Clayton"
"7276",2087500,1947-07-02,586,"Clayton"
"7277",2087500,1947-07-03,469,"Clayton"
"7278",2087500,1947-07-04,328,"Clayton"
"7279",2087500,1947-07-05,266,"Clayton"
"7280",2087500,1947-07-06,234,"Clayton"
"7281",2087500,1947-07-07,210,"Clayton"
"7282",2087500,1947-07-08,347,"Clayton"
"7283",2087500,1947-07-09,408,"Clayton"
"7284",2087500,1947-07-10,526,"Clayton"
"7285",2087500,1947-07-11,490,"Clayton"
"7286",2087500,1947-07-12,360,"Clayton"
"7287",2087500,1947-07-13,364,"Clayton"
"7288",2087500,1947-07-14,314,"Clayton"
"7289",2087500,1947-07-15,693,"Clayton"
"7290",2087500,1947-07-16,768,"Clayton"
"7291",2087500,1947-07-17,474,"Clayton"
"7292",2087500,1947-07-18,398,"Clayton"
"7293",2087500,1947-07-19,418,"Clayton"
"7294",2087500,1947-07-20,548,"Clayton"
"7295",2087500,1947-07-21,379,"Clayton"
"7296",2087500,1947-07-22,398,"Clayton"
"7297",2087500,1947-07-23,360,"Clayton"
"7298",2087500,1947-07-24,314,"Clayton"
"7299",2087500,1947-07-25,271,"Clayton"
"7300",2087500,1947-07-26,225,"Clayton"
"7301",2087500,1947-07-27,198,"Clayton"
"7302",2087500,1947-07-28,183,"Clayton"
"7303",2087500,1947-07-29,279,"Clayton"
"7304",2087500,1947-07-30,495,"Clayton"
"7305",2087500,1947-07-31,443,"Clayton"
"7306",2087500,1947-08-01,355,"Clayton"
"7307",2087500,1947-08-02,288,"Clayton"
"7308",2087500,1947-08-03,284,"Clayton"
"7309",2087500,1947-08-04,246,"Clayton"
"7310",2087500,1947-08-05,217,"Clayton"
"7311",2087500,1947-08-06,221,"Clayton"
"7312",2087500,1947-08-07,229,"Clayton"
"7313",2087500,1947-08-08,536,"Clayton"
"7314",2087500,1947-08-09,1330,"Clayton"
"7315",2087500,1947-08-10,1550,"Clayton"
"7316",2087500,1947-08-11,808,"Clayton"
"7317",2087500,1947-08-12,618,"Clayton"
"7318",2087500,1947-08-13,532,"Clayton"
"7319",2087500,1947-08-14,379,"Clayton"
"7320",2087500,1947-08-15,408,"Clayton"
"7321",2087500,1947-08-16,314,"Clayton"
"7322",2087500,1947-08-17,246,"Clayton"
"7323",2087500,1947-08-18,254,"Clayton"
"7324",2087500,1947-08-19,388,"Clayton"
"7325",2087500,1947-08-20,310,"Clayton"
"7326",2087500,1947-08-21,225,"Clayton"
"7327",2087500,1947-08-22,355,"Clayton"
"7328",2087500,1947-08-23,578,"Clayton"
"7329",2087500,1947-08-24,856,"Clayton"
"7330",2087500,1947-08-25,458,"Clayton"
"7331",2087500,1947-08-26,296,"Clayton"
"7332",2087500,1947-08-27,279,"Clayton"
"7333",2087500,1947-08-28,221,"Clayton"
"7334",2087500,1947-08-29,206,"Clayton"
"7335",2087500,1947-08-30,202,"Clayton"
"7336",2087500,1947-08-31,176,"Clayton"
"7337",2087500,1947-09-01,147,"Clayton"
"7338",2087500,1947-09-02,172,"Clayton"
"7339",2087500,1947-09-03,176,"Clayton"
"7340",2087500,1947-09-04,151,"Clayton"
"7341",2087500,1947-09-05,147,"Clayton"
"7342",2087500,1947-09-06,179,"Clayton"
"7343",2087500,1947-09-07,850,"Clayton"
"7344",2087500,1947-09-08,685,"Clayton"
"7345",2087500,1947-09-09,350,"Clayton"
"7346",2087500,1947-09-10,292,"Clayton"
"7347",2087500,1947-09-11,305,"Clayton"
"7348",2087500,1947-09-12,379,"Clayton"
"7349",2087500,1947-09-13,301,"Clayton"
"7350",2087500,1947-09-14,258,"Clayton"
"7351",2087500,1947-09-15,210,"Clayton"
"7352",2087500,1947-09-16,275,"Clayton"
"7353",2087500,1947-09-17,258,"Clayton"
"7354",2087500,1947-09-18,242,"Clayton"
"7355",2087500,1947-09-19,364,"Clayton"
"7356",2087500,1947-09-20,288,"Clayton"
"7357",2087500,1947-09-21,4470,"Clayton"
"7358",2087500,1947-09-22,5490,"Clayton"
"7359",2087500,1947-09-23,701,"Clayton"
"7360",2087500,1947-09-24,709,"Clayton"
"7361",2087500,1947-09-25,4360,"Clayton"
"7362",2087500,1947-09-26,3320,"Clayton"
"7363",2087500,1947-09-27,2560,"Clayton"
"7364",2087500,1947-09-28,1230,"Clayton"
"7365",2087500,1947-09-29,724,"Clayton"
"7366",2087500,1947-09-30,591,"Clayton"
"7367",2087500,1947-10-01,548,"Clayton"
"7368",2087500,1947-10-02,500,"Clayton"
"7369",2087500,1947-10-03,474,"Clayton"
"7370",2087500,1947-10-04,428,"Clayton"
"7371",2087500,1947-10-05,364,"Clayton"
"7372",2087500,1947-10-06,341,"Clayton"
"7373",2087500,1947-10-07,341,"Clayton"
"7374",2087500,1947-10-08,360,"Clayton"
"7375",2087500,1947-10-09,360,"Clayton"
"7376",2087500,1947-10-10,500,"Clayton"
"7377",2087500,1947-10-11,1500,"Clayton"
"7378",2087500,1947-10-12,3000,"Clayton"
"7379",2087500,1947-10-13,2000,"Clayton"
"7380",2087500,1947-10-14,1000,"Clayton"
"7381",2087500,1947-10-15,550,"Clayton"
"7382",2087500,1947-10-16,500,"Clayton"
"7383",2087500,1947-10-17,550,"Clayton"
"7384",2087500,1947-10-18,900,"Clayton"
"7385",2087500,1947-10-19,1400,"Clayton"
"7386",2087500,1947-10-20,1200,"Clayton"
"7387",2087500,1947-10-21,1000,"Clayton"
"7388",2087500,1947-10-22,800,"Clayton"
"7389",2087500,1947-10-23,650,"Clayton"
"7390",2087500,1947-10-24,550,"Clayton"
"7391",2087500,1947-10-25,460,"Clayton"
"7392",2087500,1947-10-26,418,"Clayton"
"7393",2087500,1947-10-27,403,"Clayton"
"7394",2087500,1947-10-28,400,"Clayton"
"7395",2087500,1947-10-29,750,"Clayton"
"7396",2087500,1947-10-30,1550,"Clayton"
"7397",2087500,1947-10-31,736,"Clayton"
"7398",2087500,1947-11-01,564,"Clayton"
"7399",2087500,1947-11-02,490,"Clayton"
"7400",2087500,1947-11-03,1580,"Clayton"
"7401",2087500,1947-11-04,4460,"Clayton"
"7402",2087500,1947-11-05,3860,"Clayton"
"7403",2087500,1947-11-06,3240,"Clayton"
"7404",2087500,1947-11-07,1330,"Clayton"
"7405",2087500,1947-11-08,1080,"Clayton"
"7406",2087500,1947-11-09,1170,"Clayton"
"7407",2087500,1947-11-10,1820,"Clayton"
"7408",2087500,1947-11-11,1980,"Clayton"
"7409",2087500,1947-11-12,4980,"Clayton"
"7410",2087500,1947-11-13,5160,"Clayton"
"7411",2087500,1947-11-14,4800,"Clayton"
"7412",2087500,1947-11-15,5530,"Clayton"
"7413",2087500,1947-11-16,6480,"Clayton"
"7414",2087500,1947-11-17,4980,"Clayton"
"7415",2087500,1947-11-18,4280,"Clayton"
"7416",2087500,1947-11-19,3210,"Clayton"
"7417",2087500,1947-11-20,3860,"Clayton"
"7418",2087500,1947-11-21,4120,"Clayton"
"7419",2087500,1947-11-22,4030,"Clayton"
"7420",2087500,1947-11-23,2820,"Clayton"
"7421",2087500,1947-11-24,2440,"Clayton"
"7422",2087500,1947-11-25,2360,"Clayton"
"7423",2087500,1947-11-26,2020,"Clayton"
"7424",2087500,1947-11-27,1640,"Clayton"
"7425",2087500,1947-11-28,1420,"Clayton"
"7426",2087500,1947-11-29,1240,"Clayton"
"7427",2087500,1947-11-30,1140,"Clayton"
"7428",2087500,1947-12-01,1020,"Clayton"
"7429",2087500,1947-12-02,930,"Clayton"
"7430",2087500,1947-12-03,838,"Clayton"
"7431",2087500,1947-12-04,777,"Clayton"
"7432",2087500,1947-12-05,748,"Clayton"
"7433",2087500,1947-12-06,748,"Clayton"
"7434",2087500,1947-12-07,718,"Clayton"
"7435",2087500,1947-12-08,684,"Clayton"
"7436",2087500,1947-12-09,662,"Clayton"
"7437",2087500,1947-12-10,759,"Clayton"
"7438",2087500,1947-12-11,765,"Clayton"
"7439",2087500,1947-12-12,707,"Clayton"
"7440",2087500,1947-12-13,690,"Clayton"
"7441",2087500,1947-12-14,662,"Clayton"
"7442",2087500,1947-12-15,640,"Clayton"
"7443",2087500,1947-12-16,1080,"Clayton"
"7444",2087500,1947-12-17,1580,"Clayton"
"7445",2087500,1947-12-18,1520,"Clayton"
"7446",2087500,1947-12-19,1140,"Clayton"
"7447",2087500,1947-12-20,960,"Clayton"
"7448",2087500,1947-12-21,868,"Clayton"
"7449",2087500,1947-12-22,808,"Clayton"
"7450",2087500,1947-12-23,730,"Clayton"
"7451",2087500,1947-12-24,690,"Clayton"
"7452",2087500,1947-12-25,668,"Clayton"
"7453",2087500,1947-12-26,679,"Clayton"
"7454",2087500,1947-12-27,662,"Clayton"
"7455",2087500,1947-12-28,662,"Clayton"
"7456",2087500,1947-12-29,624,"Clayton"
"7457",2087500,1947-12-30,602,"Clayton"
"7458",2087500,1947-12-31,612,"Clayton"
"7459",2087500,1948-01-01,607,"Clayton"
"7460",2087500,1948-01-02,690,"Clayton"
"7461",2087500,1948-01-03,724,"Clayton"
"7462",2087500,1948-01-04,712,"Clayton"
"7463",2087500,1948-01-05,634,"Clayton"
"7464",2087500,1948-01-06,591,"Clayton"
"7465",2087500,1948-01-07,602,"Clayton"
"7466",2087500,1948-01-08,585,"Clayton"
"7467",2087500,1948-01-09,580,"Clayton"
"7468",2087500,1948-01-10,569,"Clayton"
"7469",2087500,1948-01-11,569,"Clayton"
"7470",2087500,1948-01-12,526,"Clayton"
"7471",2087500,1948-01-13,764,"Clayton"
"7472",2087500,1948-01-14,3760,"Clayton"
"7473",2087500,1948-01-15,4200,"Clayton"
"7474",2087500,1948-01-16,4460,"Clayton"
"7475",2087500,1948-01-17,4620,"Clayton"
"7476",2087500,1948-01-18,2460,"Clayton"
"7477",2087500,1948-01-19,1420,"Clayton"
"7478",2087500,1948-01-20,1140,"Clayton"
"7479",2087500,1948-01-21,1480,"Clayton"
"7480",2087500,1948-01-22,1640,"Clayton"
"7481",2087500,1948-01-23,1580,"Clayton"
"7482",2087500,1948-01-24,1360,"Clayton"
"7483",2087500,1948-01-25,1140,"Clayton"
"7484",2087500,1948-01-26,1050,"Clayton"
"7485",2087500,1948-01-27,960,"Clayton"
"7486",2087500,1948-01-28,1110,"Clayton"
"7487",2087500,1948-01-29,1270,"Clayton"
"7488",2087500,1948-01-30,1360,"Clayton"
"7489",2087500,1948-01-31,1640,"Clayton"
"7490",2087500,1948-02-01,1450,"Clayton"
"7491",2087500,1948-02-02,1270,"Clayton"
"7492",2087500,1948-02-03,1330,"Clayton"
"7493",2087500,1948-02-04,1450,"Clayton"
"7494",2087500,1948-02-05,1700,"Clayton"
"7495",2087500,1948-02-06,3820,"Clayton"
"7496",2087500,1948-02-07,6000,"Clayton"
"7497",2087500,1948-02-08,5720,"Clayton"
"7498",2087500,1948-02-09,5910,"Clayton"
"7499",2087500,1948-02-10,5530,"Clayton"
"7500",2087500,1948-02-11,4710,"Clayton"
"7501",2087500,1948-02-12,3860,"Clayton"
"7502",2087500,1948-02-13,5820,"Clayton"
"7503",2087500,1948-02-14,8510,"Clayton"
"7504",2087500,1948-02-15,10500,"Clayton"
"7505",2087500,1948-02-16,10500,"Clayton"
"7506",2087500,1948-02-17,9500,"Clayton"
"7507",2087500,1948-02-18,9500,"Clayton"
"7508",2087500,1948-02-19,9060,"Clayton"
"7509",2087500,1948-02-20,7240,"Clayton"
"7510",2087500,1948-02-21,3040,"Clayton"
"7511",2087500,1948-02-22,2310,"Clayton"
"7512",2087500,1948-02-23,2660,"Clayton"
"7513",2087500,1948-02-24,2240,"Clayton"
"7514",2087500,1948-02-25,1980,"Clayton"
"7515",2087500,1948-02-26,1790,"Clayton"
"7516",2087500,1948-02-27,1730,"Clayton"
"7517",2087500,1948-02-28,1610,"Clayton"
"7518",2087500,1948-02-29,1460,"Clayton"
"7519",2087500,1948-03-01,1310,"Clayton"
"7520",2087500,1948-03-02,1390,"Clayton"
"7521",2087500,1948-03-03,2960,"Clayton"
"7522",2087500,1948-03-04,2890,"Clayton"
"7523",2087500,1948-03-05,2240,"Clayton"
"7524",2087500,1948-03-06,1730,"Clayton"
"7525",2087500,1948-03-07,2340,"Clayton"
"7526",2087500,1948-03-08,5120,"Clayton"
"7527",2087500,1948-03-09,4800,"Clayton"
"7528",2087500,1948-03-10,5580,"Clayton"
"7529",2087500,1948-03-11,5720,"Clayton"
"7530",2087500,1948-03-12,4890,"Clayton"
"7531",2087500,1948-03-13,3690,"Clayton"
"7532",2087500,1948-03-14,2080,"Clayton"
"7533",2087500,1948-03-15,1730,"Clayton"
"7534",2087500,1948-03-16,1610,"Clayton"
"7535",2087500,1948-03-17,1550,"Clayton"
"7536",2087500,1948-03-18,1610,"Clayton"
"7537",2087500,1948-03-19,1490,"Clayton"
"7538",2087500,1948-03-20,1280,"Clayton"
"7539",2087500,1948-03-21,1220,"Clayton"
"7540",2087500,1948-03-22,1220,"Clayton"
"7541",2087500,1948-03-23,1400,"Clayton"
"7542",2087500,1948-03-24,1460,"Clayton"
"7543",2087500,1948-03-25,1980,"Clayton"
"7544",2087500,1948-03-26,1790,"Clayton"
"7545",2087500,1948-03-27,1490,"Clayton"
"7546",2087500,1948-03-28,1340,"Clayton"
"7547",2087500,1948-03-29,1280,"Clayton"
"7548",2087500,1948-03-30,1180,"Clayton"
"7549",2087500,1948-03-31,1090,"Clayton"
"7550",2087500,1948-04-01,1640,"Clayton"
"7551",2087500,1948-04-02,3470,"Clayton"
"7552",2087500,1948-04-03,3940,"Clayton"
"7553",2087500,1948-04-04,4460,"Clayton"
"7554",2087500,1948-04-05,4060,"Clayton"
"7555",2087500,1948-04-06,1750,"Clayton"
"7556",2087500,1948-04-07,1720,"Clayton"
"7557",2087500,1948-04-08,2040,"Clayton"
"7558",2087500,1948-04-09,2380,"Clayton"
"7559",2087500,1948-04-10,1760,"Clayton"
"7560",2087500,1948-04-11,1490,"Clayton"
"7561",2087500,1948-04-12,1430,"Clayton"
"7562",2087500,1948-04-13,1370,"Clayton"
"7563",2087500,1948-04-14,1220,"Clayton"
"7564",2087500,1948-04-15,2040,"Clayton"
"7565",2087500,1948-04-16,3450,"Clayton"
"7566",2087500,1948-04-17,3860,"Clayton"
"7567",2087500,1948-04-18,3000,"Clayton"
"7568",2087500,1948-04-19,1550,"Clayton"
"7569",2087500,1948-04-20,1280,"Clayton"
"7570",2087500,1948-04-21,1180,"Clayton"
"7571",2087500,1948-04-22,1060,"Clayton"
"7572",2087500,1948-04-23,990,"Clayton"
"7573",2087500,1948-04-24,920,"Clayton"
"7574",2087500,1948-04-25,885,"Clayton"
"7575",2087500,1948-04-26,740,"Clayton"
