"","site_no","datetime","discharge_mean","gage"
"12503",2089500,1964-05-23,788,"Kinston"
"12504",2089500,1964-05-24,809,"Kinston"
"12505",2089500,1964-05-25,788,"Kinston"
"12506",2089500,1964-05-26,725,"Kinston"
"12507",2089500,1964-05-27,683,"Kinston"
"12508",2089500,1964-05-28,662,"Kinston"
"12509",2089500,1964-05-29,746,"Kinston"
"12510",2089500,1964-05-30,893,"Kinston"
"12511",2089500,1964-05-31,830,"Kinston"
"12512",2089500,1964-06-01,788,"Kinston"
"12513",2089500,1964-06-02,1070,"Kinston"
"12514",2089500,1964-06-03,1250,"Kinston"
"12515",2089500,1964-06-04,1140,"Kinston"
"12516",2089500,1964-06-05,1160,"Kinston"
"12517",2089500,1964-06-06,1200,"Kinston"
"12518",2089500,1964-06-07,1160,"Kinston"
"12519",2089500,1964-06-08,1070,"Kinston"
"12520",2089500,1964-06-09,1070,"Kinston"
"12521",2089500,1964-06-10,980,"Kinston"
"12522",2089500,1964-06-11,851,"Kinston"
"12523",2089500,1964-06-12,683,"Kinston"
"12524",2089500,1964-06-13,581,"Kinston"
"12525",2089500,1964-06-14,521,"Kinston"
"12526",2089500,1964-06-15,581,"Kinston"
"12527",2089500,1964-06-16,581,"Kinston"
"12528",2089500,1964-06-17,541,"Kinston"
"12529",2089500,1964-06-18,505,"Kinston"
"12530",2089500,1964-06-19,541,"Kinston"
"12531",2089500,1964-06-20,561,"Kinston"
"12532",2089500,1964-06-21,541,"Kinston"
"12533",2089500,1964-06-22,1130,"Kinston"
"12534",2089500,1964-06-23,928,"Kinston"
"12535",2089500,1964-06-24,662,"Kinston"
"12536",2089500,1964-06-25,561,"Kinston"
"12537",2089500,1964-06-26,662,"Kinston"
"12538",2089500,1964-06-27,893,"Kinston"
"12539",2089500,1964-06-28,914,"Kinston"
"12540",2089500,1964-06-29,725,"Kinston"
"12541",2089500,1964-06-30,601,"Kinston"
"12542",2089500,1964-07-01,509,"Kinston"
"12543",2089500,1964-07-02,465,"Kinston"
"12544",2089500,1964-07-03,427,"Kinston"
"12545",2089500,1964-07-04,420,"Kinston"
"12546",2089500,1964-07-05,410,"Kinston"
"12547",2089500,1964-07-06,396,"Kinston"
"12548",2089500,1964-07-07,364,"Kinston"
"12549",2089500,1964-07-08,346,"Kinston"
"12550",2089500,1964-07-09,354,"Kinston"
"12551",2089500,1964-07-10,406,"Kinston"
"12552",2089500,1964-07-11,559,"Kinston"
"12553",2089500,1964-07-12,621,"Kinston"
"12554",2089500,1964-07-13,743,"Kinston"
"12555",2089500,1964-07-14,851,"Kinston"
"12556",2089500,1964-07-15,893,"Kinston"
"12557",2089500,1964-07-16,980,"Kinston"
"12558",2089500,1964-07-17,1320,"Kinston"
"12559",2089500,1964-07-18,1250,"Kinston"
"12560",2089500,1964-07-19,1070,"Kinston"
"12561",2089500,1964-07-20,1020,"Kinston"
"12562",2089500,1964-07-21,893,"Kinston"
"12563",2089500,1964-07-22,893,"Kinston"
"12564",2089500,1964-07-23,893,"Kinston"
"12565",2089500,1964-07-24,872,"Kinston"
"12566",2089500,1964-07-25,851,"Kinston"
"12567",2089500,1964-07-26,830,"Kinston"
"12568",2089500,1964-07-27,809,"Kinston"
"12569",2089500,1964-07-28,809,"Kinston"
"12570",2089500,1964-07-29,809,"Kinston"
"12571",2089500,1964-07-30,746,"Kinston"
"12572",2089500,1964-07-31,704,"Kinston"
"12573",2089500,1964-08-01,788,"Kinston"
"12574",2089500,1964-08-02,935,"Kinston"
"12575",2089500,1964-08-03,914,"Kinston"
"12576",2089500,1964-08-04,788,"Kinston"
"12577",2089500,1964-08-05,809,"Kinston"
"12578",2089500,1964-08-06,767,"Kinston"
"12579",2089500,1964-08-07,725,"Kinston"
"12580",2089500,1964-08-08,872,"Kinston"
"12581",2089500,1964-08-09,935,"Kinston"
"12582",2089500,1964-08-10,809,"Kinston"
"12583",2089500,1964-08-11,746,"Kinston"
"12584",2089500,1964-08-12,662,"Kinston"
"12585",2089500,1964-08-13,662,"Kinston"
"12586",2089500,1964-08-14,621,"Kinston"
"12587",2089500,1964-08-15,641,"Kinston"
"12588",2089500,1964-08-16,683,"Kinston"
"12589",2089500,1964-08-17,746,"Kinston"
"12590",2089500,1964-08-18,1160,"Kinston"
"12591",2089500,1964-08-19,1840,"Kinston"
"12592",2089500,1964-08-20,2370,"Kinston"
"12593",2089500,1964-08-21,2420,"Kinston"
"12594",2089500,1964-08-22,1920,"Kinston"
"12595",2089500,1964-08-23,1480,"Kinston"
"12596",2089500,1964-08-24,1180,"Kinston"
"12597",2089500,1964-08-25,1020,"Kinston"
"12598",2089500,1964-08-26,935,"Kinston"
"12599",2089500,1964-08-27,1270,"Kinston"
"12600",2089500,1964-08-28,1630,"Kinston"
"12601",2089500,1964-08-29,1580,"Kinston"
"12602",2089500,1964-08-30,1530,"Kinston"
"12603",2089500,1964-08-31,1620,"Kinston"
"12604",2089500,1964-09-01,2970,"Kinston"
"12605",2089500,1964-09-02,4140,"Kinston"
"12606",2089500,1964-09-03,4790,"Kinston"
"12607",2089500,1964-09-04,5460,"Kinston"
"12608",2089500,1964-09-05,5720,"Kinston"
"12609",2089500,1964-09-06,5550,"Kinston"
"12610",2089500,1964-09-07,4260,"Kinston"
"12611",2089500,1964-09-08,2540,"Kinston"
"12612",2089500,1964-09-09,1610,"Kinston"
"12613",2089500,1964-09-10,1300,"Kinston"
"12614",2089500,1964-09-11,1200,"Kinston"
"12615",2089500,1964-09-12,1340,"Kinston"
"12616",2089500,1964-09-13,3090,"Kinston"
"12617",2089500,1964-09-14,5170,"Kinston"
"12618",2089500,1964-09-15,6430,"Kinston"
"12619",2089500,1964-09-16,7050,"Kinston"
"12620",2089500,1964-09-17,7610,"Kinston"
"12621",2089500,1964-09-18,7970,"Kinston"
"12622",2089500,1964-09-19,8090,"Kinston"
"12623",2089500,1964-09-20,7970,"Kinston"
"12624",2089500,1964-09-21,7070,"Kinston"
"12625",2089500,1964-09-22,4910,"Kinston"
"12626",2089500,1964-09-23,3420,"Kinston"
"12627",2089500,1964-09-24,2110,"Kinston"
"12628",2089500,1964-09-25,1720,"Kinston"
"12629",2089500,1964-09-26,1440,"Kinston"
"12630",2089500,1964-09-27,1300,"Kinston"
"12631",2089500,1964-09-28,1200,"Kinston"
"12632",2089500,1964-09-29,1160,"Kinston"
"12633",2089500,1964-09-30,1110,"Kinston"
"12634",2089500,1964-10-01,1160,"Kinston"
"12635",2089500,1964-10-02,2040,"Kinston"
"12636",2089500,1964-10-03,2940,"Kinston"
"12637",2089500,1964-10-04,4100,"Kinston"
"12638",2089500,1964-10-05,6760,"Kinston"
"12639",2089500,1964-10-06,10700,"Kinston"
"12640",2089500,1964-10-07,13800,"Kinston"
"12641",2089500,1964-10-08,15300,"Kinston"
"12642",2089500,1964-10-09,18400,"Kinston"
"12643",2089500,1964-10-10,21900,"Kinston"
"12644",2089500,1964-10-11,23700,"Kinston"
"12645",2089500,1964-10-12,25100,"Kinston"
"12646",2089500,1964-10-13,25400,"Kinston"
"12647",2089500,1964-10-14,24300,"Kinston"
"12648",2089500,1964-10-15,22500,"Kinston"
"12649",2089500,1964-10-16,18600,"Kinston"
"12650",2089500,1964-10-17,15100,"Kinston"
"12651",2089500,1964-10-18,11300,"Kinston"
"12652",2089500,1964-10-19,8080,"Kinston"
"12653",2089500,1964-10-20,5910,"Kinston"
"12654",2089500,1964-10-21,4860,"Kinston"
"12655",2089500,1964-10-22,4390,"Kinston"
"12656",2089500,1964-10-23,3890,"Kinston"
"12657",2089500,1964-10-24,3330,"Kinston"
"12658",2089500,1964-10-25,2890,"Kinston"
"12659",2089500,1964-10-26,2570,"Kinston"
"12660",2089500,1964-10-27,2320,"Kinston"
"12661",2089500,1964-10-28,2170,"Kinston"
"12662",2089500,1964-10-29,2070,"Kinston"
"12663",2089500,1964-10-30,2020,"Kinston"
"12664",2089500,1964-10-31,1920,"Kinston"
"12665",2089500,1964-11-01,1820,"Kinston"
"12666",2089500,1964-11-02,1770,"Kinston"
"12667",2089500,1964-11-03,1720,"Kinston"
"12668",2089500,1964-11-04,1670,"Kinston"
"12669",2089500,1964-11-05,1630,"Kinston"
"12670",2089500,1964-11-06,1630,"Kinston"
"12671",2089500,1964-11-07,1580,"Kinston"
"12672",2089500,1964-11-08,1530,"Kinston"
"12673",2089500,1964-11-09,1670,"Kinston"
"12674",2089500,1964-11-10,1820,"Kinston"
"12675",2089500,1964-11-11,1770,"Kinston"
"12676",2089500,1964-11-12,1820,"Kinston"
"12677",2089500,1964-11-13,1920,"Kinston"
"12678",2089500,1964-11-14,1870,"Kinston"
"12679",2089500,1964-11-15,1820,"Kinston"
"12680",2089500,1964-11-16,1720,"Kinston"
"12681",2089500,1964-11-17,1630,"Kinston"
"12682",2089500,1964-11-18,1530,"Kinston"
"12683",2089500,1964-11-19,1480,"Kinston"
"12684",2089500,1964-11-20,1440,"Kinston"
"12685",2089500,1964-11-21,1440,"Kinston"
"12686",2089500,1964-11-22,1440,"Kinston"
"12687",2089500,1964-11-23,1480,"Kinston"
"12688",2089500,1964-11-24,1480,"Kinston"
"12689",2089500,1964-11-25,1530,"Kinston"
"12690",2089500,1964-11-26,1670,"Kinston"
"12691",2089500,1964-11-27,1820,"Kinston"
"12692",2089500,1964-11-28,1970,"Kinston"
"12693",2089500,1964-11-29,2120,"Kinston"
"12694",2089500,1964-11-30,2170,"Kinston"
"12695",2089500,1964-12-01,2120,"Kinston"
"12696",2089500,1964-12-02,1970,"Kinston"
"12697",2089500,1964-12-03,1770,"Kinston"
"12698",2089500,1964-12-04,1630,"Kinston"
"12699",2089500,1964-12-05,1580,"Kinston"
"12700",2089500,1964-12-06,1630,"Kinston"
"12701",2089500,1964-12-07,1630,"Kinston"
"12702",2089500,1964-12-08,1770,"Kinston"
"12703",2089500,1964-12-09,2490,"Kinston"
"12704",2089500,1964-12-10,2830,"Kinston"
"12705",2089500,1964-12-11,3010,"Kinston"
"12706",2089500,1964-12-12,2670,"Kinston"
"12707",2089500,1964-12-13,2270,"Kinston"
"12708",2089500,1964-12-14,2020,"Kinston"
"12709",2089500,1964-12-15,1920,"Kinston"
"12710",2089500,1964-12-16,2020,"Kinston"
"12711",2089500,1964-12-17,2070,"Kinston"
"12712",2089500,1964-12-18,2070,"Kinston"
"12713",2089500,1964-12-19,1970,"Kinston"
"12714",2089500,1964-12-20,1770,"Kinston"
"12715",2089500,1964-12-21,1720,"Kinston"
"12716",2089500,1964-12-22,1720,"Kinston"
"12717",2089500,1964-12-23,1720,"Kinston"
"12718",2089500,1964-12-24,1810,"Kinston"
"12719",2089500,1964-12-25,1990,"Kinston"
"12720",2089500,1964-12-26,2070,"Kinston"
"12721",2089500,1964-12-27,2620,"Kinston"
"12722",2089500,1964-12-28,3530,"Kinston"
"12723",2089500,1964-12-29,4570,"Kinston"
"12724",2089500,1964-12-30,5650,"Kinston"
"12725",2089500,1964-12-31,6340,"Kinston"
"12726",2089500,1965-01-01,7260,"Kinston"
"12727",2089500,1965-01-02,8380,"Kinston"
"12728",2089500,1965-01-03,9560,"Kinston"
"12729",2089500,1965-01-04,10300,"Kinston"
"12730",2089500,1965-01-05,10600,"Kinston"
"12731",2089500,1965-01-06,10100,"Kinston"
"12732",2089500,1965-01-07,8230,"Kinston"
"12733",2089500,1965-01-08,6020,"Kinston"
"12734",2089500,1965-01-09,4260,"Kinston"
"12735",2089500,1965-01-10,3170,"Kinston"
"12736",2089500,1965-01-11,2730,"Kinston"
"12737",2089500,1965-01-12,2470,"Kinston"
"12738",2089500,1965-01-13,2340,"Kinston"
"12739",2089500,1965-01-14,2300,"Kinston"
"12740",2089500,1965-01-15,2280,"Kinston"
"12741",2089500,1965-01-16,2310,"Kinston"
"12742",2089500,1965-01-17,2320,"Kinston"
"12743",2089500,1965-01-18,2270,"Kinston"
"12744",2089500,1965-01-19,2290,"Kinston"
"12745",2089500,1965-01-20,2330,"Kinston"
"12746",2089500,1965-01-21,2370,"Kinston"
"12747",2089500,1965-01-22,2420,"Kinston"
"12748",2089500,1965-01-23,2510,"Kinston"
"12749",2089500,1965-01-24,2680,"Kinston"
"12750",2089500,1965-01-25,2870,"Kinston"
"12751",2089500,1965-01-26,3060,"Kinston"
"12752",2089500,1965-01-27,3200,"Kinston"
"12753",2089500,1965-01-28,3420,"Kinston"
"12754",2089500,1965-01-29,3670,"Kinston"
"12755",2089500,1965-01-30,3840,"Kinston"
"12756",2089500,1965-01-31,3740,"Kinston"
"12757",2089500,1965-02-01,3380,"Kinston"
"12758",2089500,1965-02-02,3220,"Kinston"
"12759",2089500,1965-02-03,3230,"Kinston"
"12760",2089500,1965-02-04,3240,"Kinston"
"12761",2089500,1965-02-05,3160,"Kinston"
"12762",2089500,1965-02-06,3070,"Kinston"
"12763",2089500,1965-02-07,2920,"Kinston"
"12764",2089500,1965-02-08,2820,"Kinston"
"12765",2089500,1965-02-09,2870,"Kinston"
"12766",2089500,1965-02-10,3340,"Kinston"
"12767",2089500,1965-02-11,4030,"Kinston"
"12768",2089500,1965-02-12,4770,"Kinston"
"12769",2089500,1965-02-13,5750,"Kinston"
"12770",2089500,1965-02-14,6750,"Kinston"
"12771",2089500,1965-02-15,7800,"Kinston"
"12772",2089500,1965-02-16,8650,"Kinston"
"12773",2089500,1965-02-17,9450,"Kinston"
"12774",2089500,1965-02-18,10200,"Kinston"
"12775",2089500,1965-02-19,10700,"Kinston"
"12776",2089500,1965-02-20,11000,"Kinston"
"12777",2089500,1965-02-21,10900,"Kinston"
"12778",2089500,1965-02-22,10300,"Kinston"
"12779",2089500,1965-02-23,9420,"Kinston"
"12780",2089500,1965-02-24,8170,"Kinston"
"12781",2089500,1965-02-25,6750,"Kinston"
"12782",2089500,1965-02-26,5420,"Kinston"
"12783",2089500,1965-02-27,4490,"Kinston"
"12784",2089500,1965-02-28,4180,"Kinston"
"12785",2089500,1965-03-01,4250,"Kinston"
"12786",2089500,1965-03-02,4400,"Kinston"
"12787",2089500,1965-03-03,4580,"Kinston"
"12788",2089500,1965-03-04,4490,"Kinston"
"12789",2089500,1965-03-05,4590,"Kinston"
"12790",2089500,1965-03-06,5100,"Kinston"
"12791",2089500,1965-03-07,5710,"Kinston"
"12792",2089500,1965-03-08,6200,"Kinston"
"12793",2089500,1965-03-09,6620,"Kinston"
"12794",2089500,1965-03-10,7060,"Kinston"
"12795",2089500,1965-03-11,7530,"Kinston"
"12796",2089500,1965-03-12,7980,"Kinston"
"12797",2089500,1965-03-13,8290,"Kinston"
"12798",2089500,1965-03-14,8420,"Kinston"
"12799",2089500,1965-03-15,8180,"Kinston"
"12800",2089500,1965-03-16,6900,"Kinston"
"12801",2089500,1965-03-17,5240,"Kinston"
"12802",2089500,1965-03-18,4100,"Kinston"
"12803",2089500,1965-03-19,3710,"Kinston"
"12804",2089500,1965-03-20,3820,"Kinston"
"12805",2089500,1965-03-21,4450,"Kinston"
"12806",2089500,1965-03-22,5250,"Kinston"
"12807",2089500,1965-03-23,5900,"Kinston"
"12808",2089500,1965-03-24,6480,"Kinston"
"12809",2089500,1965-03-25,7040,"Kinston"
"12810",2089500,1965-03-26,7570,"Kinston"
"12811",2089500,1965-03-27,8040,"Kinston"
"12812",2089500,1965-03-28,8260,"Kinston"
"12813",2089500,1965-03-29,8140,"Kinston"
"12814",2089500,1965-03-30,7670,"Kinston"
"12815",2089500,1965-03-31,7040,"Kinston"
"12816",2089500,1965-04-01,6530,"Kinston"
"12817",2089500,1965-04-02,6160,"Kinston"
"12818",2089500,1965-04-03,5700,"Kinston"
"12819",2089500,1965-04-04,4860,"Kinston"
"12820",2089500,1965-04-05,3920,"Kinston"
"12821",2089500,1965-04-06,3220,"Kinston"
"12822",2089500,1965-04-07,2860,"Kinston"
"12823",2089500,1965-04-08,2680,"Kinston"
"12824",2089500,1965-04-09,2580,"Kinston"
"12825",2089500,1965-04-10,2540,"Kinston"
"12826",2089500,1965-04-11,2490,"Kinston"
"12827",2089500,1965-04-12,2400,"Kinston"
"12828",2089500,1965-04-13,2310,"Kinston"
"12829",2089500,1965-04-14,2180,"Kinston"
"12830",2089500,1965-04-15,2050,"Kinston"
"12831",2089500,1965-04-16,1980,"Kinston"
"12832",2089500,1965-04-17,1970,"Kinston"
"12833",2089500,1965-04-18,1900,"Kinston"
"12834",2089500,1965-04-19,1790,"Kinston"
"12835",2089500,1965-04-20,1730,"Kinston"
"12836",2089500,1965-04-21,1690,"Kinston"
"12837",2089500,1965-04-22,1690,"Kinston"
"12838",2089500,1965-04-23,1780,"Kinston"
"12839",2089500,1965-04-24,1910,"Kinston"
"12840",2089500,1965-04-25,1950,"Kinston"
"12841",2089500,1965-04-26,1860,"Kinston"
"12842",2089500,1965-04-27,1830,"Kinston"
"12843",2089500,1965-04-28,1830,"Kinston"
"12844",2089500,1965-04-29,2120,"Kinston"
"12845",2089500,1965-04-30,2800,"Kinston"
"12846",2089500,1965-05-01,3570,"Kinston"
"12847",2089500,1965-05-02,4290,"Kinston"
"12848",2089500,1965-05-03,4920,"Kinston"
"12849",2089500,1965-05-04,5140,"Kinston"
"12850",2089500,1965-05-05,4890,"Kinston"
"12851",2089500,1965-05-06,3500,"Kinston"
"12852",2089500,1965-05-07,2070,"Kinston"
"12853",2089500,1965-05-08,1610,"Kinston"
"12854",2089500,1965-05-09,1400,"Kinston"
"12855",2089500,1965-05-10,1300,"Kinston"
"12856",2089500,1965-05-11,1270,"Kinston"
"12857",2089500,1965-05-12,1360,"Kinston"
"12858",2089500,1965-05-13,1690,"Kinston"
"12859",2089500,1965-05-14,2140,"Kinston"
"12860",2089500,1965-05-15,2600,"Kinston"
"12861",2089500,1965-05-16,2850,"Kinston"
"12862",2089500,1965-05-17,2730,"Kinston"
"12863",2089500,1965-05-18,2220,"Kinston"
"12864",2089500,1965-05-19,1660,"Kinston"
"12865",2089500,1965-05-20,1320,"Kinston"
"12866",2089500,1965-05-21,1120,"Kinston"
"12867",2089500,1965-05-22,1080,"Kinston"
"12868",2089500,1965-05-23,1180,"Kinston"
"12869",2089500,1965-05-24,1190,"Kinston"
"12870",2089500,1965-05-25,1210,"Kinston"
"12871",2089500,1965-05-26,1040,"Kinston"
"12872",2089500,1965-05-27,828,"Kinston"
"12873",2089500,1965-05-28,981,"Kinston"
"12874",2089500,1965-05-29,1400,"Kinston"
"12875",2089500,1965-05-30,1610,"Kinston"
"12876",2089500,1965-05-31,1850,"Kinston"
"12877",2089500,1965-06-01,1780,"Kinston"
"12878",2089500,1965-06-02,1540,"Kinston"
"12879",2089500,1965-06-03,1270,"Kinston"
"12880",2089500,1965-06-04,1030,"Kinston"
"12881",2089500,1965-06-05,840,"Kinston"
"12882",2089500,1965-06-06,699,"Kinston"
"12883",2089500,1965-06-07,637,"Kinston"
"12884",2089500,1965-06-08,630,"Kinston"
"12885",2089500,1965-06-09,628,"Kinston"
"12886",2089500,1965-06-10,677,"Kinston"
"12887",2089500,1965-06-11,686,"Kinston"
"12888",2089500,1965-06-12,992,"Kinston"
"12889",2089500,1965-06-13,1810,"Kinston"
"12890",2089500,1965-06-14,2490,"Kinston"
"12891",2089500,1965-06-15,3050,"Kinston"
"12892",2089500,1965-06-16,7070,"Kinston"
"12893",2089500,1965-06-17,5300,"Kinston"
"12894",2089500,1965-06-18,4340,"Kinston"
"12895",2089500,1965-06-19,7180,"Kinston"
"12896",2089500,1965-06-20,7760,"Kinston"
"12897",2089500,1965-06-21,8300,"Kinston"
"12898",2089500,1965-06-22,8860,"Kinston"
"12899",2089500,1965-06-23,9460,"Kinston"
"12900",2089500,1965-06-24,10000,"Kinston"
"12901",2089500,1965-06-25,11100,"Kinston"
"12902",2089500,1965-06-26,12000,"Kinston"
"12903",2089500,1965-06-27,11000,"Kinston"
"12904",2089500,1965-06-28,9510,"Kinston"
"12905",2089500,1965-06-29,8340,"Kinston"
"12906",2089500,1965-06-30,7940,"Kinston"
"12907",2089500,1965-07-01,8070,"Kinston"
"12908",2089500,1965-07-02,8030,"Kinston"
"12909",2089500,1965-07-03,7070,"Kinston"
"12910",2089500,1965-07-04,5300,"Kinston"
"12911",2089500,1965-07-05,4340,"Kinston"
"12912",2089500,1965-07-06,4760,"Kinston"
"12913",2089500,1965-07-07,5820,"Kinston"
"12914",2089500,1965-07-08,6840,"Kinston"
"12915",2089500,1965-07-09,7540,"Kinston"
"12916",2089500,1965-07-10,7950,"Kinston"
"12917",2089500,1965-07-11,8460,"Kinston"
"12918",2089500,1965-07-12,9160,"Kinston"
"12919",2089500,1965-07-13,9540,"Kinston"
"12920",2089500,1965-07-14,9500,"Kinston"
"12921",2089500,1965-07-15,8830,"Kinston"
"12922",2089500,1965-07-16,8060,"Kinston"
"12923",2089500,1965-07-17,7740,"Kinston"
"12924",2089500,1965-07-18,7880,"Kinston"
"12925",2089500,1965-07-19,8250,"Kinston"
"12926",2089500,1965-07-20,9020,"Kinston"
"12927",2089500,1965-07-21,9580,"Kinston"
"12928",2089500,1965-07-22,9270,"Kinston"
"12929",2089500,1965-07-23,8320,"Kinston"
"12930",2089500,1965-07-24,7240,"Kinston"
"12931",2089500,1965-07-25,6350,"Kinston"
"12932",2089500,1965-07-26,5760,"Kinston"
"12933",2089500,1965-07-27,5050,"Kinston"
"12934",2089500,1965-07-28,3860,"Kinston"
"12935",2089500,1965-07-29,4060,"Kinston"
"12936",2089500,1965-07-30,6050,"Kinston"
"12937",2089500,1965-07-31,8020,"Kinston"
"12938",2089500,1965-08-01,9240,"Kinston"
"12939",2089500,1965-08-02,10600,"Kinston"
"12940",2089500,1965-08-03,12200,"Kinston"
"12941",2089500,1965-08-04,13800,"Kinston"
"12942",2089500,1965-08-05,14900,"Kinston"
"12943",2089500,1965-08-06,14900,"Kinston"
"12944",2089500,1965-08-07,14300,"Kinston"
"12945",2089500,1965-08-08,12800,"Kinston"
"12946",2089500,1965-08-09,11000,"Kinston"
"12947",2089500,1965-08-10,9490,"Kinston"
"12948",2089500,1965-08-11,8380,"Kinston"
"12949",2089500,1965-08-12,7400,"Kinston"
"12950",2089500,1965-08-13,5890,"Kinston"
"12951",2089500,1965-08-14,4230,"Kinston"
"12952",2089500,1965-08-15,2980,"Kinston"
"12953",2089500,1965-08-16,2230,"Kinston"
"12954",2089500,1965-08-17,1850,"Kinston"
"12955",2089500,1965-08-18,1640,"Kinston"
"12956",2089500,1965-08-19,1470,"Kinston"
"12957",2089500,1965-08-20,1380,"Kinston"
"12958",2089500,1965-08-21,1400,"Kinston"
"12959",2089500,1965-08-22,1400,"Kinston"
"12960",2089500,1965-08-23,1360,"Kinston"
"12961",2089500,1965-08-24,1770,"Kinston"
"12962",2089500,1965-08-25,2080,"Kinston"
"12963",2089500,1965-08-26,2010,"Kinston"
"12964",2089500,1965-08-27,1840,"Kinston"
"12965",2089500,1965-08-28,1660,"Kinston"
"12966",2089500,1965-08-29,1580,"Kinston"
"12967",2089500,1965-08-30,1420,"Kinston"
"12968",2089500,1965-08-31,1330,"Kinston"
"12969",2089500,1965-09-01,1170,"Kinston"
"12970",2089500,1965-09-02,1060,"Kinston"
"12971",2089500,1965-09-03,1040,"Kinston"
"12972",2089500,1965-09-04,1070,"Kinston"
"12973",2089500,1965-09-05,1210,"Kinston"
"12974",2089500,1965-09-06,1240,"Kinston"
"12975",2089500,1965-09-07,1200,"Kinston"
"12976",2089500,1965-09-08,1140,"Kinston"
"12977",2089500,1965-09-09,1040,"Kinston"
"12978",2089500,1965-09-10,940,"Kinston"
"12979",2089500,1965-09-11,850,"Kinston"
"12980",2089500,1965-09-12,805,"Kinston"
"12981",2089500,1965-09-13,806,"Kinston"
"12982",2089500,1965-09-14,904,"Kinston"
"12983",2089500,1965-09-15,1230,"Kinston"
"12984",2089500,1965-09-16,1340,"Kinston"
"12985",2089500,1965-09-17,1410,"Kinston"
"12986",2089500,1965-09-18,1360,"Kinston"
"12987",2089500,1965-09-19,1170,"Kinston"
"12988",2089500,1965-09-20,996,"Kinston"
"12989",2089500,1965-09-21,889,"Kinston"
"12990",2089500,1965-09-22,862,"Kinston"
"12991",2089500,1965-09-23,834,"Kinston"
"12992",2089500,1965-09-24,796,"Kinston"
"12993",2089500,1965-09-25,854,"Kinston"
"12994",2089500,1965-09-26,1020,"Kinston"
"12995",2089500,1965-09-27,1070,"Kinston"
"12996",2089500,1965-09-28,1030,"Kinston"
"12997",2089500,1965-09-29,1030,"Kinston"
"12998",2089500,1965-09-30,982,"Kinston"
"12999",2089500,1965-10-01,900,"Kinston"
"13000",2089500,1965-10-02,823,"Kinston"
"13001",2089500,1965-10-03,760,"Kinston"
"13002",2089500,1965-10-04,708,"Kinston"
"13003",2089500,1965-10-05,677,"Kinston"
"13004",2089500,1965-10-06,657,"Kinston"
"13005",2089500,1965-10-07,721,"Kinston"
"13006",2089500,1965-10-08,966,"Kinston"
"13007",2089500,1965-10-09,1060,"Kinston"
"13008",2089500,1965-10-10,1240,"Kinston"
"13009",2089500,1965-10-11,1610,"Kinston"
"13010",2089500,1965-10-12,1620,"Kinston"
"13011",2089500,1965-10-13,1450,"Kinston"
"13012",2089500,1965-10-14,1250,"Kinston"
"13013",2089500,1965-10-15,1050,"Kinston"
"13014",2089500,1965-10-16,888,"Kinston"
"13015",2089500,1965-10-17,784,"Kinston"
"13016",2089500,1965-10-18,785,"Kinston"
"13017",2089500,1965-10-19,775,"Kinston"
"13018",2089500,1965-10-20,687,"Kinston"
"13019",2089500,1965-10-21,674,"Kinston"
"13020",2089500,1965-10-22,650,"Kinston"
"13021",2089500,1965-10-23,627,"Kinston"
"13022",2089500,1965-10-24,608,"Kinston"
"13023",2089500,1965-10-25,571,"Kinston"
"13024",2089500,1965-10-26,561,"Kinston"
"13025",2089500,1965-10-27,596,"Kinston"
"13026",2089500,1965-10-28,587,"Kinston"
"13027",2089500,1965-10-29,539,"Kinston"
"13028",2089500,1965-10-30,546,"Kinston"
"13029",2089500,1965-10-31,596,"Kinston"
"13030",2089500,1965-11-01,607,"Kinston"
"13031",2089500,1965-11-02,641,"Kinston"
"13032",2089500,1965-11-03,580,"Kinston"
"13033",2089500,1965-11-04,543,"Kinston"
"13034",2089500,1965-11-05,543,"Kinston"
"13035",2089500,1965-11-06,535,"Kinston"
"13036",2089500,1965-11-07,525,"Kinston"
"13037",2089500,1965-11-08,532,"Kinston"
"13038",2089500,1965-11-09,549,"Kinston"
"13039",2089500,1965-11-10,550,"Kinston"
"13040",2089500,1965-11-11,542,"Kinston"
"13041",2089500,1965-11-12,531,"Kinston"
"13042",2089500,1965-11-13,541,"Kinston"
"13043",2089500,1965-11-14,566,"Kinston"
"13044",2089500,1965-11-15,579,"Kinston"
"13045",2089500,1965-11-16,614,"Kinston"
"13046",2089500,1965-11-17,650,"Kinston"
"13047",2089500,1965-11-18,645,"Kinston"
"13048",2089500,1965-11-19,624,"Kinston"
"13049",2089500,1965-11-20,615,"Kinston"
"13050",2089500,1965-11-21,604,"Kinston"
"13051",2089500,1965-11-22,750,"Kinston"
"13052",2089500,1965-11-23,1000,"Kinston"
"13053",2089500,1965-11-24,1030,"Kinston"
"13054",2089500,1965-11-25,1060,"Kinston"
"13055",2089500,1965-11-26,1190,"Kinston"
"13056",2089500,1965-11-27,1210,"Kinston"
"13057",2089500,1965-11-28,1150,"Kinston"
"13058",2089500,1965-11-29,1030,"Kinston"
"13059",2089500,1965-11-30,931,"Kinston"
"13060",2089500,1965-12-01,854,"Kinston"
"13061",2089500,1965-12-02,793,"Kinston"
"13062",2089500,1965-12-03,767,"Kinston"
"13063",2089500,1965-12-04,746,"Kinston"
"13064",2089500,1965-12-05,713,"Kinston"
"13065",2089500,1965-12-06,690,"Kinston"
"13066",2089500,1965-12-07,681,"Kinston"
"13067",2089500,1965-12-08,672,"Kinston"
